id,igdb_id,twitch_id,name,datetime,view_count
131800_4_5_16,131800,512710,Call of Duty: Warzone,2023-04-05 16:02:02.097656+00:00,28644
1279_4_5_16,1279,138585,Hearthstone,2023-04-05 16:02:02.097656+00:00,29691
120176_4_5_16,120176,513143,Teamfight Tactics,2023-04-05 16:02:02.097656+00:00,28532
132181_4_5_16,132181,322503446,Resident Evil 4,2023-04-05 16:02:02.097656+00:00,23355
220888_4_5_16,220888,838108891,Chess,2023-04-05 16:02:02.097656+00:00,28360
18866_4_5_16,18866,491487,Dead by Daylight,2023-04-05 16:02:02.097656+00:00,20707
121_4_5_16,121,27471,Minecraft,2023-04-05 16:02:02.097656+00:00,24527
1911_4_5_16,1911,29307,Path of Exile,2023-04-05 16:02:02.097656+00:00,25478
24654_4_5_16,24654,493597,New World,2023-04-05 16:02:02.097656+00:00,24599
115_4_5_17,115,21779,League of Legends,2023-04-05 17:01:42.689331+00:00,208199
126459_4_5_17,126459,516575,VALORANT,2023-04-05 17:01:42.689331+00:00,156516
1020_4_5_17,1020,32982,Grand Theft Auto V,2023-04-05 17:01:42.689331+00:00,100470
1372_4_5_17,1372,32399,Counter-Strike: Global Offensive,2023-04-05 17:01:42.689331+00:00,92499
2963_4_5_17,2963,29595,Dota 2,2023-04-05 17:01:42.689331+00:00,71795
114795_4_5_17,114795,511224,Apex Legends,2023-04-05 17:01:42.689331+00:00,50638
205780_4_5_17,205780,1745202732,FIFA 23,2023-04-05 17:01:42.689331+00:00,58814
1905_4_5_17,1905,33214,Fortnite,2023-04-05 17:01:42.689331+00:00,42532
243141_4_5_17,243141,400560412,Amigo: Kebab Simulator,2023-04-05 17:01:42.689331+00:00,57486
123_4_5_17,123,18122,World of Warcraft,2023-04-05 17:01:42.689331+00:00,44023
121_4_5_17,121,27471,Minecraft,2023-04-05 17:01:42.689331+00:00,34175
1279_4_5_17,1279,138585,Hearthstone,2023-04-05 17:01:42.689331+00:00,40108
7609_4_5_17,7609,67637,Until Dawn,2023-04-05 17:01:42.689331+00:00,40319
132181_4_5_17,132181,322503446,Resident Evil 4,2023-04-05 17:01:42.689331+00:00,28648
131800_4_5_17,131800,512710,Call of Duty: Warzone,2023-04-05 17:01:42.689331+00:00,29174
120176_4_5_17,120176,513143,Teamfight Tactics,2023-04-05 17:01:42.689331+00:00,32137
45517_4_5_17,45517,29452,Virtual Casino,2023-04-05 17:01:42.689331+00:00,30890
115_4_5_18,115,21779,League of Legends,2023-04-05 18:01:33.411803+00:00,196689
1020_4_5_18,1020,32982,Grand Theft Auto V,2023-04-05 18:01:33.411803+00:00,118122
1372_4_5_18,1372,32399,Counter-Strike: Global Offensive,2023-04-05 18:01:33.411803+00:00,157880
126459_4_5_18,126459,516575,VALORANT,2023-04-05 18:01:33.411803+00:00,128802
2963_4_5_18,2963,29595,Dota 2,2023-04-05 18:01:33.411803+00:00,97418
1905_4_5_18,1905,33214,Fortnite,2023-04-05 18:01:33.411803+00:00,45104
114795_4_5_18,114795,511224,Apex Legends,2023-04-05 18:01:33.411803+00:00,52217
3189_4_5_18,3189,31339,Project Zomboid,2023-04-05 18:01:33.411803+00:00,65303
123_4_5_18,123,18122,World of Warcraft,2023-04-05 18:01:33.411803+00:00,42677
121_4_5_18,121,27471,Minecraft,2023-04-05 18:01:33.411803+00:00,42310
205780_4_5_18,205780,1745202732,FIFA 23,2023-04-05 18:01:33.411803+00:00,48158
1279_4_5_18,1279,138585,Hearthstone,2023-04-05 18:01:33.411803+00:00,44488
132181_4_5_18,132181,322503446,Resident Evil 4,2023-04-05 18:01:33.411803+00:00,36783
7609_4_5_18,7609,67637,Until Dawn,2023-04-05 18:01:33.411803+00:00,42320
120176_4_5_18,120176,513143,Teamfight Tactics,2023-04-05 18:01:33.411803+00:00,34382
131800_4_5_18,131800,512710,Call of Duty: Warzone,2023-04-05 18:01:33.411803+00:00,29231
1911_4_5_18,1911,29307,Path of Exile,2023-04-05 18:01:33.411803+00:00,31523
115_4_5_19,115,21779,League of Legends,2023-04-05 19:01:33.720033+00:00,184264
1020_4_5_19,1020,32982,Grand Theft Auto V,2023-04-05 19:01:33.720033+00:00,125000
126459_4_5_19,126459,516575,VALORANT,2023-04-05 19:01:33.720033+00:00,134062
1372_4_5_19,1372,32399,Counter-Strike: Global Offensive,2023-04-05 19:01:33.720033+00:00,129370
2963_4_5_19,2963,29595,Dota 2,2023-04-05 19:01:33.720033+00:00,100544
3189_4_5_19,3189,31339,Project Zomboid,2023-04-05 19:01:33.720033+00:00,83971
114795_4_5_19,114795,511224,Apex Legends,2023-04-05 19:01:33.720033+00:00,64966
121_4_5_19,121,27471,Minecraft,2023-04-05 19:01:33.720033+00:00,44119
1905_4_5_19,1905,33214,Fortnite,2023-04-05 19:01:33.720033+00:00,32585
132181_4_5_19,132181,322503446,Resident Evil 4,2023-04-05 19:01:33.720033+00:00,38198
123_4_5_19,123,18122,World of Warcraft,2023-04-05 19:01:33.720033+00:00,31610
1279_4_5_19,1279,138585,Hearthstone,2023-04-05 19:01:33.720033+00:00,39060
45517_4_5_19,45517,29452,Virtual Casino,2023-04-05 19:01:33.720033+00:00,32852
120176_4_5_19,120176,513143,Teamfight Tactics,2023-04-05 19:01:33.720033+00:00,35505
1911_4_5_19,1911,29307,Path of Exile,2023-04-05 19:01:33.720033+00:00,33909
18866_4_5_19,18866,491487,Dead by Daylight,2023-04-05 19:01:33.720033+00:00,17826
1020_4_5_20,1020,32982,Grand Theft Auto V,2023-04-05 20:01:26.955475+00:00,142162
115_4_5_20,115,21779,League of Legends,2023-04-05 20:01:26.955475+00:00,175180
126459_4_5_20,126459,516575,VALORANT,2023-04-05 20:01:26.955475+00:00,145179
1372_4_5_20,1372,32399,Counter-Strike: Global Offensive,2023-04-05 20:01:26.955475+00:00,101404
3189_4_5_20,3189,31339,Project Zomboid,2023-04-05 20:01:26.955475+00:00,82358
114795_4_5_20,114795,511224,Apex Legends,2023-04-05 20:01:26.955475+00:00,62462
2963_4_5_20,2963,29595,Dota 2,2023-04-05 20:01:26.955475+00:00,58433
1905_4_5_20,1905,33214,Fortnite,2023-04-05 20:01:26.955475+00:00,35178
121_4_5_20,121,27471,Minecraft,2023-04-05 20:01:26.955475+00:00,44461
132181_4_5_20,132181,322503446,Resident Evil 4,2023-04-05 20:01:26.955475+00:00,44415
241332_4_5_20,241332,1286840579,Demonologist,2023-04-05 20:01:26.955475+00:00,51255
123_4_5_20,123,18122,World of Warcraft,2023-04-05 20:01:26.955475+00:00,28103
242408_4_5_20,242408,1890315333,Counter-Strike 2,2023-04-05 20:01:26.955475+00:00,44073
1279_4_5_20,1279,138585,Hearthstone,2023-04-05 20:01:26.955475+00:00,38729
1911_4_5_20,1911,29307,Path of Exile,2023-04-05 20:01:26.955475+00:00,35104
240683_4_5_20,240683,1073072196,BETON BRUTAL,2023-04-05 20:01:26.955475+00:00,34488
120176_4_5_20,120176,513143,Teamfight Tactics,2023-04-05 20:01:26.955475+00:00,31843
1020_4_5_21,1020,32982,Grand Theft Auto V,2023-04-05 21:01:33.117203+00:00,167532
115_4_5_21,115,21779,League of Legends,2023-04-05 21:01:33.117203+00:00,178082
126459_4_5_21,126459,516575,VALORANT,2023-04-05 21:01:33.117203+00:00,104378
1372_4_5_21,1372,32399,Counter-Strike: Global Offensive,2023-04-05 21:01:33.117203+00:00,119246
114795_4_5_21,114795,511224,Apex Legends,2023-04-05 21:01:33.117203+00:00,59867
121_4_5_21,121,27471,Minecraft,2023-04-05 21:01:33.117203+00:00,58386
2963_4_5_21,2963,29595,Dota 2,2023-04-05 21:01:33.117203+00:00,63949
1905_4_5_21,1905,33214,Fortnite,2023-04-05 21:01:33.117203+00:00,41299
3189_4_5_21,3189,31339,Project Zomboid,2023-04-05 21:01:33.117203+00:00,60086
132181_4_5_21,132181,322503446,Resident Evil 4,2023-04-05 21:01:33.117203+00:00,51176
178351_4_5_21,178351,673760473,Crab Game,2023-04-05 21:01:33.117203+00:00,46602
123_4_5_21,123,18122,World of Warcraft,2023-04-05 21:01:33.117203+00:00,27239
242408_4_5_21,242408,1890315333,Counter-Strike 2,2023-04-05 21:01:33.117203+00:00,35399
1279_4_5_21,1279,138585,Hearthstone,2023-04-05 21:01:33.117203+00:00,34725
1911_4_5_21,1911,29307,Path of Exile,2023-04-05 21:01:33.117203+00:00,31809
111469_4_5_21,111469,510218,Among Us,2023-04-05 21:01:33.117203+00:00,31876
131800_4_5_21,131800,512710,Call of Duty: Warzone,2023-04-05 21:01:33.117203+00:00,23705
120176_4_5_21,120176,513143,Teamfight Tactics,2023-04-05 21:01:33.117203+00:00,27998
1020_4_5_22,1020,32982,Grand Theft Auto V,2023-04-05 22:01:50.373533+00:00,178823
115_4_5_22,115,21779,League of Legends,2023-04-05 22:01:50.373533+00:00,182078
126459_4_5_22,126459,516575,VALORANT,2023-04-05 22:01:50.373533+00:00,147741
1372_4_5_22,1372,32399,Counter-Strike: Global Offensive,2023-04-05 22:01:50.373533+00:00,78170
121_4_5_22,121,27471,Minecraft,2023-04-05 22:01:50.373533+00:00,77513
114795_4_5_22,114795,511224,Apex Legends,2023-04-05 22:01:50.373533+00:00,61591
1905_4_5_22,1905,33214,Fortnite,2023-04-05 22:01:50.373533+00:00,46442
3189_4_5_22,3189,31339,Project Zomboid,2023-04-05 22:01:50.373533+00:00,65950
2963_4_5_22,2963,29595,Dota 2,2023-04-05 22:01:50.373533+00:00,53186
132181_4_5_22,132181,322503446,Resident Evil 4,2023-04-05 22:01:50.373533+00:00,45921
178351_4_5_22,178351,673760473,Crab Game,2023-04-05 22:01:50.373533+00:00,39244
242408_4_5_22,242408,1890315333,Counter-Strike 2,2023-04-05 22:01:50.373533+00:00,32245
241332_4_5_22,241332,1286840579,Demonologist,2023-04-05 22:01:50.373533+00:00,32137
205780_4_5_22,205780,1745202732,FIFA 23,2023-04-05 22:01:50.373533+00:00,29959
123_4_5_22,123,18122,World of Warcraft,2023-04-05 22:01:50.373533+00:00,25746
1279_4_5_22,1279,138585,Hearthstone,2023-04-05 22:01:50.373533+00:00,31869
131800_4_5_22,131800,512710,Call of Duty: Warzone,2023-04-05 22:01:50.373533+00:00,23920
120176_4_5_22,120176,513143,Teamfight Tactics,2023-04-05 22:01:50.373533+00:00,29100
1020_4_5_23,1020,32982,Grand Theft Auto V,2023-04-05 23:01:30.530817+00:00,202327
126459_4_5_23,126459,516575,VALORANT,2023-04-05 23:01:30.530817+00:00,171343
115_4_5_23,115,21779,League of Legends,2023-04-05 23:01:30.530817+00:00,142911
114795_4_5_23,114795,511224,Apex Legends,2023-04-05 23:01:30.530817+00:00,64221
1905_4_5_23,1905,33214,Fortnite,2023-04-05 23:01:30.530817+00:00,42611
3189_4_5_23,3189,31339,Project Zomboid,2023-04-05 23:01:30.530817+00:00,63397
1372_4_5_23,1372,32399,Counter-Strike: Global Offensive,2023-04-05 23:01:30.530817+00:00,46544
2963_4_5_23,2963,29595,Dota 2,2023-04-05 23:01:30.530817+00:00,48077
132181_4_5_23,132181,322503446,Resident Evil 4,2023-04-05 23:01:30.530817+00:00,35091
119133_4_5_23,119133,512953,ELDEN RING,2023-04-05 23:01:30.530817+00:00,35315
242408_4_5_23,242408,1890315333,Counter-Strike 2,2023-04-05 23:01:30.530817+00:00,34383
115276_4_5_23,115276,511399,Super Mario Maker 2,2023-04-05 23:01:30.530817+00:00,33276
121_4_5_23,121,27471,Minecraft,2023-04-05 23:01:30.530817+00:00,21620
131800_4_5_23,131800,512710,Call of Duty: Warzone,2023-04-05 23:01:30.530817+00:00,22627
200165_4_5_23,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-05 23:01:30.530817+00:00,17948
45517_4_5_23,45517,29452,Virtual Casino,2023-04-05 23:01:30.530817+00:00,26712
1279_4_5_23,1279,138585,Hearthstone,2023-04-05 23:01:30.530817+00:00,26878
120176_4_5_23,120176,513143,Teamfight Tactics,2023-04-05 23:01:30.530817+00:00,26079
7360_4_5_23,7360,460630,Tom Clancy's Rainbow Six Siege,2023-04-05 23:01:30.530817+00:00,23989
1020_4_6_0,1020,32982,Grand Theft Auto V,2023-04-06 00:02:53.544927+00:00,239402
126459_4_6_0,126459,516575,VALORANT,2023-04-06 00:02:53.544927+00:00,152016
115_4_6_0,115,21779,League of Legends,2023-04-06 00:02:53.544927+00:00,100818
114795_4_6_0,114795,511224,Apex Legends,2023-04-06 00:02:53.544927+00:00,55818
121_4_6_0,121,27471,Minecraft,2023-04-06 00:02:53.544927+00:00,54136
1905_4_6_0,1905,33214,Fortnite,2023-04-06 00:02:53.544927+00:00,37833
1372_4_6_0,1372,32399,Counter-Strike: Global Offensive,2023-04-06 00:02:53.544927+00:00,43163
132181_4_6_0,132181,322503446,Resident Evil 4,2023-04-06 00:02:53.544927+00:00,36061
184285_4_6_0,184285,853664424,Gartic Show,2023-04-06 00:02:53.544927+00:00,44112
2963_4_6_0,2963,29595,Dota 2,2023-04-06 00:02:53.544927+00:00,39237
200165_4_6_0,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-06 00:02:53.544927+00:00,20439
119133_4_6_0,119133,512953,ELDEN RING,2023-04-06 00:02:53.544927+00:00,28685
120176_4_6_0,120176,513143,Teamfight Tactics,2023-04-06 00:02:53.544927+00:00,30863
242408_4_6_0,242408,1890315333,Counter-Strike 2,2023-04-06 00:02:53.544927+00:00,28078
45517_4_6_0,45517,29452,Virtual Casino,2023-04-06 00:02:53.544927+00:00,26224
123_4_6_0,123,18122,World of Warcraft,2023-04-06 00:02:53.544927+00:00,21683
131800_4_6_0,131800,512710,Call of Duty: Warzone,2023-04-06 00:02:53.544927+00:00,19993
1020_4_6_1,1020,32982,Grand Theft Auto V,2023-04-06 01:02:12.360672+00:00,290072
126459_4_6_1,126459,516575,VALORANT,2023-04-06 01:02:12.360672+00:00,103664
115_4_6_1,115,21779,League of Legends,2023-04-06 01:02:12.360672+00:00,98346
121_4_6_1,121,27471,Minecraft,2023-04-06 01:02:12.360672+00:00,69210
1905_4_6_1,1905,33214,Fortnite,2023-04-06 01:02:12.360672+00:00,39598
1372_4_6_1,1372,32399,Counter-Strike: Global Offensive,2023-04-06 01:02:12.360672+00:00,51523
114795_4_6_1,114795,511224,Apex Legends,2023-04-06 01:02:12.360672+00:00,39977
132181_4_6_1,132181,322503446,Resident Evil 4,2023-04-06 01:02:12.360672+00:00,38962
2963_4_6_1,2963,29595,Dota 2,2023-04-06 01:02:12.360672+00:00,35817
200165_4_6_1,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-06 01:02:12.360672+00:00,24949
120176_4_6_1,120176,513143,Teamfight Tactics,2023-04-06 01:02:12.360672+00:00,26861
119133_4_6_1,119133,512953,ELDEN RING,2023-04-06 01:02:12.360672+00:00,25285
123_4_6_1,123,18122,World of Warcraft,2023-04-06 01:02:12.360672+00:00,19900
131800_4_6_1,131800,512710,Call of Duty: Warzone,2023-04-06 01:02:12.360672+00:00,18961
20313_4_6_1,20313,493159,Monopoly Plus,2023-04-06 01:02:12.360672+00:00,25469
18866_4_6_1,18866,491487,Dead by Daylight,2023-04-06 01:02:12.360672+00:00,16199
45517_4_6_1,45517,29452,Virtual Casino,2023-04-06 01:02:12.360672+00:00,24396
125174_4_6_1,125174,515025,Overwatch 2,2023-04-06 01:02:12.360672+00:00,16557
240683_4_6_1,240683,1073072196,BETON BRUTAL,2023-04-06 01:02:12.360672+00:00,23523
1020_4_6_2,1020,32982,Grand Theft Auto V,2023-04-06 02:02:01.945534+00:00,299574
126459_4_6_2,126459,516575,VALORANT,2023-04-06 02:02:01.945534+00:00,88534
115_4_6_2,115,21779,League of Legends,2023-04-06 02:02:01.945534+00:00,82140
121_4_6_2,121,27471,Minecraft,2023-04-06 02:02:01.945534+00:00,80332
1905_4_6_2,1905,33214,Fortnite,2023-04-06 02:02:01.945534+00:00,35710
1372_4_6_2,1372,32399,Counter-Strike: Global Offensive,2023-04-06 02:02:01.945534+00:00,50229
114795_4_6_2,114795,511224,Apex Legends,2023-04-06 02:02:01.945534+00:00,40259
132181_4_6_2,132181,322503446,Resident Evil 4,2023-04-06 02:02:01.945534+00:00,41462
200165_4_6_2,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-06 02:02:01.945534+00:00,22747
120176_4_6_2,120176,513143,Teamfight Tactics,2023-04-06 02:02:01.945534+00:00,30551
18866_4_6_2,18866,491487,Dead by Daylight,2023-04-06 02:02:01.945534+00:00,19924
125174_4_6_2,125174,515025,Overwatch 2,2023-04-06 02:02:01.945534+00:00,17583
123_4_6_2,123,18122,World of Warcraft,2023-04-06 02:02:01.945534+00:00,17421
131800_4_6_2,131800,512710,Call of Duty: Warzone,2023-04-06 02:02:01.945534+00:00,17070
2963_4_6_2,2963,29595,Dota 2,2023-04-06 02:02:01.945534+00:00,20886
45517_4_6_2,45517,29452,Virtual Casino,2023-04-06 02:02:01.945534+00:00,21562
205780_4_6_2,205780,1745202732,FIFA 23,2023-04-06 02:02:01.945534+00:00,18332
1020_4_6_3,1020,32982,Grand Theft Auto V,2023-04-06 03:02:14.673771+00:00,258177
115_4_6_3,115,21779,League of Legends,2023-04-06 03:02:14.673771+00:00,91422
126459_4_6_3,126459,516575,VALORANT,2023-04-06 03:02:14.673771+00:00,64260
121_4_6_3,121,27471,Minecraft,2023-04-06 03:02:14.673771+00:00,87660
132181_4_6_3,132181,322503446,Resident Evil 4,2023-04-06 03:02:14.673771+00:00,43485
1905_4_6_3,1905,33214,Fortnite,2023-04-06 03:02:14.673771+00:00,26773
1372_4_6_3,1372,32399,Counter-Strike: Global Offensive,2023-04-06 03:02:14.673771+00:00,38672
114795_4_6_3,114795,511224,Apex Legends,2023-04-06 03:02:14.673771+00:00,24693
200165_4_6_3,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-06 03:02:14.673771+00:00,22953
18866_4_6_3,18866,491487,Dead by Daylight,2023-04-06 03:02:14.673771+00:00,21366
120176_4_6_3,120176,513143,Teamfight Tactics,2023-04-06 03:02:14.673771+00:00,27348
45517_4_6_3,45517,29452,Virtual Casino,2023-04-06 03:02:14.673771+00:00,22531
125174_4_6_3,125174,515025,Overwatch 2,2023-04-06 03:02:14.673771+00:00,15996
123_4_6_3,123,18122,World of Warcraft,2023-04-06 03:02:14.673771+00:00,17783
131800_4_6_3,131800,512710,Call of Duty: Warzone,2023-04-06 03:02:14.673771+00:00,16150
2963_4_6_3,2963,29595,Dota 2,2023-04-06 03:02:14.673771+00:00,19745
115276_4_6_3,115276,511399,Super Mario Maker 2,2023-04-06 03:02:14.673771+00:00,17913
1020_4_6_4,1020,32982,Grand Theft Auto V,2023-04-06 04:02:21.189074+00:00,145294
126459_4_6_4,126459,516575,VALORANT,2023-04-06 04:02:21.189074+00:00,68268
115_4_6_4,115,21779,League of Legends,2023-04-06 04:02:21.189074+00:00,79280
121_4_6_4,121,27471,Minecraft,2023-04-06 04:02:21.189074+00:00,88694
1905_4_6_4,1905,33214,Fortnite,2023-04-06 04:02:21.189074+00:00,67706
132181_4_6_4,132181,322503446,Resident Evil 4,2023-04-06 04:02:21.189074+00:00,36452
114795_4_6_4,114795,511224,Apex Legends,2023-04-06 04:02:21.189074+00:00,29111
1372_4_6_4,1372,32399,Counter-Strike: Global Offensive,2023-04-06 04:02:21.189074+00:00,35200
120176_4_6_4,120176,513143,Teamfight Tactics,2023-04-06 04:02:21.189074+00:00,26539
200165_4_6_4,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-06 04:02:21.189074+00:00,15059
18866_4_6_4,18866,491487,Dead by Daylight,2023-04-06 04:02:21.189074+00:00,15082
125174_4_6_4,125174,515025,Overwatch 2,2023-04-06 04:02:21.189074+00:00,14366
2963_4_6_4,2963,29595,Dota 2,2023-04-06 04:02:21.189074+00:00,20499
115276_4_6_4,115276,511399,Super Mario Maker 2,2023-04-06 04:02:21.189074+00:00,20021
123_4_6_4,123,18122,World of Warcraft,2023-04-06 04:02:21.189074+00:00,14280
131800_4_6_4,131800,512710,Call of Duty: Warzone,2023-04-06 04:02:21.189074+00:00,13325
1279_4_6_4,1279,138585,Hearthstone,2023-04-06 04:02:21.189074+00:00,17649
1020_4_6_5,1020,32982,Grand Theft Auto V,2023-04-06 05:02:35.569744+00:00,111934
126459_4_6_5,126459,516575,VALORANT,2023-04-06 05:02:35.569744+00:00,86104
1905_4_6_5,1905,33214,Fortnite,2023-04-06 05:02:35.569744+00:00,87521
121_4_6_5,121,27471,Minecraft,2023-04-06 05:02:35.569744+00:00,70433
115_4_6_5,115,21779,League of Legends,2023-04-06 05:02:35.569744+00:00,48978
1372_4_6_5,1372,32399,Counter-Strike: Global Offensive,2023-04-06 05:02:35.569744+00:00,39439
114795_4_6_5,114795,511224,Apex Legends,2023-04-06 05:02:35.569744+00:00,26500
132181_4_6_5,132181,322503446,Resident Evil 4,2023-04-06 05:02:35.569744+00:00,25501
7346_4_6_5,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-06 05:02:35.569744+00:00,30390
120176_4_6_5,120176,513143,Teamfight Tactics,2023-04-06 05:02:35.569744+00:00,26393
200165_4_6_5,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-06 05:02:35.569744+00:00,13778
18866_4_6_5,18866,491487,Dead by Daylight,2023-04-06 05:02:35.569744+00:00,15160
205780_4_6_5,205780,1745202732,FIFA 23,2023-04-06 05:02:35.569744+00:00,18313
45517_4_6_5,45517,29452,Virtual Casino,2023-04-06 05:02:35.569744+00:00,18426
1074_4_6_5,1074,2692,Super Mario 64,2023-04-06 05:02:35.569744+00:00,17601
125174_4_6_5,125174,515025,Overwatch 2,2023-04-06 05:02:35.569744+00:00,11251
123_4_6_5,123,18122,World of Warcraft,2023-04-06 05:02:35.569744+00:00,14162
131800_4_6_5,131800,512710,Call of Duty: Warzone,2023-04-06 05:02:35.569744+00:00,12562
1020_4_6_6,1020,32982,Grand Theft Auto V,2023-04-06 06:03:16.378678+00:00,94983
126459_4_6_6,126459,516575,VALORANT,2023-04-06 06:03:16.378678+00:00,57288
115_4_6_6,115,21779,League of Legends,2023-04-06 06:03:16.378678+00:00,44742
1372_4_6_6,1372,32399,Counter-Strike: Global Offensive,2023-04-06 06:03:16.378678+00:00,36900
114795_4_6_6,114795,511224,Apex Legends,2023-04-06 06:03:16.378678+00:00,24801
1905_4_6_6,1905,33214,Fortnite,2023-04-06 06:03:16.378678+00:00,16653
132181_4_6_6,132181,322503446,Resident Evil 4,2023-04-06 06:03:16.378678+00:00,18955
120176_4_6_6,120176,513143,Teamfight Tactics,2023-04-06 06:03:16.378678+00:00,22873
7346_4_6_6,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-06 06:03:16.378678+00:00,21962
18866_4_6_6,18866,491487,Dead by Daylight,2023-04-06 06:03:16.378678+00:00,14875
205780_4_6_6,205780,1745202732,FIFA 23,2023-04-06 06:03:16.378678+00:00,18990
2963_4_6_6,2963,29595,Dota 2,2023-04-06 06:03:16.378678+00:00,18709
121_4_6_6,121,27471,Minecraft,2023-04-06 06:03:16.378678+00:00,13960
1279_4_6_6,1279,138585,Hearthstone,2023-04-06 06:03:16.378678+00:00,17357
131800_4_6_6,131800,512710,Call of Duty: Warzone,2023-04-06 06:03:16.378678+00:00,13437
15931_4_6_6,15931,490812,Punch Club,2023-04-06 06:03:16.378678+00:00,15365
125174_4_6_6,125174,515025,Overwatch 2,2023-04-06 06:03:16.378678+00:00,10514
